split,label,count,prop
val,B-EQUIPAMENTO_DESTILACAO,14,0.0007757092198581561
val,I-TEMPO_ARMAZENAMENTO,157,0.008699024822695035
val,B-RECIPIENTE_ARMAZENAMENTO,180,0.00997340425531915
val,I-CARACTERISTICA_SENSORIAL_COR,11,0.0006094858156028369
val,I-CARACTERISTICA_SENSORIAL_SABOR,38,0.0021054964539007092
val,B-NOME_PESSOA,61,0.003379875886524823
val,B-NOME_ORGANIZACAO,152,0.008421985815602837
val,I-RECIPIENTE_ARMAZENAMENTO,33,0.0018284574468085107
val,I-EQUIPAMENTO_DESTILACAO,18,0.0009973404255319148
val,I-VOLUME,196,0.010859929078014184
val,I-NOME_BEBIDA,220,0.012189716312056738
val,I-NOME_PESSOA,66,0.0036569148936170214
val,I-NOME_ORGANIZACAO,184,0.010195035460992909
val,B-NOME_LOCAL,329,0.018229166666666668
test,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,245,0.0038859898171205607
test,I-GRADUACAO_ALCOOLICA,13,0.00020619537805129508
test,B-VOLUME,209,0.0033149872317477435
test,I-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,31,0.0004916966707377036
test,B-GRADUACAO_ALCOOLICA,84,0.0013323393658699065
test,B-CARACTERISTICA_SENSORIAL_SABOR,605,0.009596015670848732
test,B-TIPO_MADEIRA,950,0.015068123780671563
test,I-NOME_LOCAL,865,0.013719923231874633
test,I-TEMPO,150,0.0023791774390534044
test,I-TIPO_MADEIRA,298,0.004726632512252764
test,B-CARACTERISTICA_SENSORIAL_AROMA,846,0.013418560756261202
test,I-PRECO,976,0.015480514536774152
test,B-PRECO,322,0.0051073009025013084
test,I-CARACTERISTICA_SENSORIAL_AROMA,471,0.0074706171586276906
test,B-TEMPO_ARMAZENAMENTO,444,0.007042365219598078
test,B-CLASSIFICACAO_BEBIDA,478,0.007581645439116849
test,I-CLASSIFICACAO_BEBIDA,88,0.0013957840975779973
test,B-NOME_BEBIDA,591,0.009373959109870414
test,B-TEMPO,404,0.0064079179025171695
test,B-CARACTERISTICA_SENSORIAL_COR,431,0.006836169841546782
test,O,47766,0.7576252636921662
test,B-EQUIPAMENTO_DESTILACAO,225,0.003568766158580107
test,I-TEMPO_ARMAZENAMENTO,570,0.009040874268402938
test,B-RECIPIENTE_ARMAZENAMENTO,572,0.009072596634256982
test,I-CARACTERISTICA_SENSORIAL_COR,289,0.00458388186590956
test,I-CARACTERISTICA_SENSORIAL_SABOR,330,0.00523419036591749
test,B-NOME_PESSOA,556,0.00881881770742462
test,B-NOME_ORGANIZACAO,489,0.007756118451314099
test,I-RECIPIENTE_ARMAZENAMENTO,274,0.004345964122004219
test,I-EQUIPAMENTO_DESTILACAO,213,0.0033784319634558345
test,I-VOLUME,144,0.0022840103414912684
test,I-NOME_BEBIDA,553,0.008771234158643552
test,I-NOME_PESSOA,559,0.008866401256205688
test,I-NOME_ORGANIZACAO,867,0.013751645597728679
test,B-NOME_LOCAL,1139,0.018065887353878853
