split,label,count,prop
train,B-constituinteRochaSedimentar,24,0.00021636240703177824
train,B-idade,621,0.005598377281947261
train,B-bentonico,16,0.00014424160468785215
train,I-ambienteSedimentacao,16,0.00014424160468785215
train,B-unidadeGeotectonica,16,0.00014424160468785215
train,B-estruturaGeologica,57,0.0005138607167004733
train,I-magmaticas,17,0.0001532567049808429
train,I-fosseis,29,0.00026143790849673205
train,I-era,10,9.015100292990759e-05
train,B-mineral,145,0.00130718954248366
train,I-epoca,118,0.0010637818345729097
train,B-estratigrafia,92,0.0008293892269551499
train,B-periodo,545,0.004913229659679964
train,I-contextoGeologicoDeBacia,207,0.0018661257606490873
train,I-planctonico,6,5.409060175794456e-05
train,I-mineral,0,0.0
val,B-ambienteSedimentacao,10,0.0006210408644888834
val,I-sedimentaresCarbonaticas,10,0.0006210408644888834
val,B-sedimentaresQuimicas,1,6.210408644888833e-05
val,B-sedimentaresCarbonaticas,33,0.002049434852813315
val,B-era,31,0.0019252266799155385
val,I-estratigrafia,2,0.00012420817289777666
val,B-estruturaSedimentar,7,0.00043472860514221835
val,I-metamorficas,7,0.00043472860514221835
val,I-sistemaPetrolifero,4,0.0002484163457955533
val,B-epoca,75,0.004657806483666625
val,B-planctonico,9,0.0005589367780399951
val,B-magmaticas,91,0.005651471866848838
val,I-sedimentaresQuimicas,2,0.00012420817289777666
val,I-unidadeGeotectonica,4,0.0002484163457955533
val,I-estruturaSedimentar,8,0.0004968326915911067
val,B-campoPetrolifero,2,0.00012420817289777666
val,I-sedimentaresSiliciclasticas,10,0.0006210408644888834
val,I-campoPetrolifero,2,0.00012420817289777666
val,B-elementoQuimico,0,0.0
val,I-procedimentoMetodologico,0,0.0
val,I-baciaSedimentar,29,0.0018010185070177617
val,I-estruturaGeologica,11,0.0006831449509377717
val,B-baciaSedimentar,45,0.002794683890199975
val,B-contextoGeologicoDeBacia,61,0.0037883492733821887
val,O,15018,0.9326791702894051
val,B-eon,26,0.0016147062476710968
val,I-bentonico,2,0.00012420817289777666
val,B-procedimentoMetodologico,12,0.0007452490373866601
val,B-granulometria,5,0.0003105204322444417
val,I-granulometria,0,0.0
val,I-constituinteRochaSedimentar,0,0.0
val,B-sedimentaresOrganicas,1,6.210408644888833e-05
val,I-periodo,0,0.0
val,B-fosseis,8,0.0004968326915911067
val,I-idade,3,0.00018631225934666502
val,B-sedimentaresSiliciclasticas,95,0.005899888212644392
val,B-metamorficas,47,0.002918892063097752
val,B-geomorfologia,4,0.0002484163457955533
val,B-unidadeEstratigrafica,53,0.003291516581791082
val,I-unidadeEstratigrafica,65,0.0040367656191777415
val,B-sistemaPetrolifero,6,0.00037262451869333004
val,B-constituinteRochaSedimentar,3,0.00018631225934666502
val,B-idade,78,0.00484411874301329
val,B-bentonico,5,0.0003105204322444417
val,I-ambienteSedimentacao,2,0.00012420817289777666
val,B-unidadeGeotectonica,4,0.0002484163457955533
val,B-estruturaGeologica,5,0.0003105204322444417
val,I-magmaticas,3,0.00018631225934666502
val,I-fosseis,5,0.0003105204322444417
val,I-era,0,0.0
val,B-mineral,22,0.0013662899018755433
val,I-epoca,32,0.0019873307663644266
val,B-estratigrafia,16,0.0009936653831822133
val,B-periodo,78,0.00484411874301329
val,I-contextoGeologicoDeBacia,47,0.002918892063097752
val,I-planctonico,3,0.00018631225934666502
val,I-mineral,0,0.0
test,B-ambienteSedimentacao,91,0.0023075947762140232
test,I-sedimentaresCarbonaticas,44,0.0011157601115760112
test,B-sedimentaresQuimicas,7,0.00017750729047800177
test,B-sedimentaresCarbonaticas,145,0.003676936731330037
test,B-era,43,0.001090401927222011
test,I-estratigrafia,19,0.00048180550272600484
test,B-estruturaSedimentar,58,0.0014707746925320148
test,I-metamorficas,9,0.00022822365918600228
test,I-sistemaPetrolifero,2,5.0716368708000506e-05
test,B-epoca,86,0.002180803854444022
test,B-planctonico,14,0.00035501458095600353
test,B-magmaticas,56,0.0014200583238240141
test,I-sedimentaresQuimicas,5,0.00012679092177000128
test,I-unidadeGeotectonica,9,0.00022822365918600228
test,I-estruturaSedimentar,76,0.0019272220109040194
test,B-campoPetrolifero,0,0.0
test,I-sedimentaresSiliciclasticas,160,0.004057309496640041
test,I-campoPetrolifero,0,0.0
test,B-elementoQuimico,4,0.00010143273741600101
test,I-procedimentoMetodologico,5,0.00012679092177000128
test,I-baciaSedimentar,169,0.004285533155826043
test,I-estruturaGeologica,37,0.0009382528210980093
test,B-baciaSedimentar,174,0.004412324077596044
test,B-contextoGeologicoDeBacia,210,0.005325218714340053
test,O,35810,0.9080765817167491
test,B-eon,22,0.0005578800557880056
test,I-bentonico,3,7.607455306200075e-05
test,B-procedimentoMetodologico,37,0.0009382528210980093
test,B-granulometria,82,0.002079371117028021
test,I-granulometria,12,0.000304298212248003
test,I-constituinteRochaSedimentar,20,0.0005071636870800051
test,B-sedimentaresOrganicas,7,0.00017750729047800177
test,I-periodo,5,0.00012679092177000128
test,B-fosseis,59,0.001496132876886015
test,I-idade,4,0.00010143273741600101
test,B-sedimentaresSiliciclasticas,530,0.013439837707620134
test,B-metamorficas,62,0.0015722074299480157
test,B-geomorfologia,13,0.0003296563966020033
test,B-unidadeEstratigrafica,274,0.006948142512996069
test,I-unidadeEstratigrafica,318,0.008063902624572081
test,B-sistemaPetrolifero,13,0.0003296563966020033
test,B-constituinteRochaSedimentar,85,0.0021554456700900214
test,B-idade,97,0.0024597438823380246
test,B-bentonico,6,0.0001521491061240015
test,I-ambienteSedimentacao,83,0.002104729301382021
test,B-unidadeGeotectonica,8,0.00020286547483200202
test,B-estruturaGeologica,16,0.00040573094966400404
test,I-magmaticas,2,5.0716368708000506e-05
test,I-fosseis,20,0.0005071636870800051
test,I-era,1,2.5358184354000253e-05
test,B-mineral,45,0.0011411182959300114
test,I-epoca,21,0.0005325218714340054
test,B-estratigrafia,139,0.003524787625206035
test,B-periodo,88,0.0022315202231520223
test,I-contextoGeologicoDeBacia,127,0.0032204894129580323
test,I-planctonico,1,2.5358184354000253e-05
test,I-mineral,2,5.0716368708000506e-05
