split,label,count,prop
test,I-sedimentaresQuimicas,1,2.7072391575071743e-05
test,I-unidadeGeotectonica,7,0.0001895067410255022
test,I-estruturaSedimentar,34,0.0009204613135524392
test,I-mineral,0,0.0
test,I-sedimentaresSiliciclasticas,52,0.0014077643619037307
test,B-campoPetrolifero,1,2.7072391575071743e-05
test,B-elementoQuimico,9,0.00024365152417564568
test,I-campoPetrolifero,2,5.4144783150143485e-05
test,I-procedimentoMetodologico,4,0.00010828956630028697
test,I-baciaSedimentar,104,0.0028155287238074613
test,I-estruturaGeologica,28,0.0007580269641020088
test,B-baciaSedimentar,118,0.0031945422058584656
test,B-contextoGeologicoDeBacia,153,0.004142075910985976
test,O,34474,0.9332936271590232
test,B-eon,42,0.0011370404461530132
test,I-bentonico,1,2.7072391575071743e-05
test,B-procedimentoMetodologico,42,0.0011370404461530132
test,B-granulometria,25,0.0006768097893767935
test,I-granulometria,3,8.121717472521523e-05
test,I-constituinteRochaSedimentar,6,0.00016243434945043046
test,B-sedimentaresOrganicas,3,8.121717472521523e-05
test,I-periodo,1,2.7072391575071743e-05
test,B-fosseis,25,0.0006768097893767935
test,I-idade,3,8.121717472521523e-05
test,B-sedimentaresSiliciclasticas,222,0.006010070929665927
test,B-metamorficas,55,0.0014889815366289458
test,B-geomorfologia,12,0.0003248686989008609
test,B-unidadeEstratigrafica,145,0.003925496778385403
test,I-unidadeEstratigrafica,185,0.005008392441388272
test,B-sistemaPetrolifero,27,0.000730954572526937
test,B-constituinteRochaSedimentar,36,0.0009746060967025827
test,B-idade,165,0.004466944609886838
test,B-bentonico,2,5.4144783150143485e-05
test,I-ambienteSedimentacao,14,0.0003790134820510044
test,B-unidadeGeotectonica,7,0.0001895067410255022
test,B-estruturaGeologica,14,0.0003790134820510044
test,I-magmaticas,4,0.00010828956630028697
test,I-fosseis,13,0.00035194109047593266
test,I-era,1,2.7072391575071743e-05
test,B-mineral,41,0.0011099680545779414
test,I-epoca,35,0.0009475337051275109
test,B-estratigrafia,47,0.001272402404028372
test,B-periodo,132,0.00357355568790947
test,I-contextoGeologicoDeBacia,80,0.002165791326005739
test,I-planctonico,2,5.4144783150143485e-05
