split_name,label,test_count,train_count,val_count,test_prop,train_prop,val_prop
heur_len,4,954,2867,352,0.014607928705958,0.0128826719749086,0.0116483007379463
heur_len,5,387,1203,170,0.0059258578712848,0.005405599716015,0.0056255997882127
heur_len,6,282,954,150,0.004318066975975,0.0042867349368897,0.0049637645190112
heur_len,7,202,505,60,0.0030930834366913,0.0022691835881858,0.0019855058076044
heur_len,8,261,669,96,0.003996508796913,0.0030061065752402,0.0031768092921671
heur_len,9,580,1851,264,0.0088811306598067,0.0083173442014495,0.0087362255534597
heur_len,10,3348,10686,1588,0.0512655611190224,0.0480168234125825,0.0525497203745987
heur_len,11,320,1038,138,0.0048999341571347,0.0046641832961127,0.0045666633574903
heur_len,12,780,2729,365,0.0119435895080159,0.0122625782418994,0.0120784936629272
heur_len,B-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
heur_len,B-LEGISLACAO,0,0,0,0.0,0.0,0.0
heur_len,B-LOCAL,0,0,0,0.0,0.0,0.0
heur_len,B-ORGANIZACAO,0,0,0,0.0,0.0,0.0
heur_len,B-PESSOA,0,0,0,0.0,0.0,0.0
heur_len,B-TEMPO,0,0,0,0.0,0.0,0.0
heur_len,I-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
heur_len,I-LEGISLACAO,0,0,0,0.0,0.0,0.0
heur_len,I-LOCAL,0,0,0,0.0,0.0,0.0
heur_len,I-ORGANIZACAO,0,0,0,0.0,0.0,0.0
heur_len,I-PESSOA,0,0,0,0.0,0.0,0.0
heur_len,I-TEMPO,0,0,0,0.0,0.0,0.0
heur_len,O,0,0,0,0.0,0.0,0.0
heur_rare,0,80699,168521,24340,0.8648020146814552,0.8584126693052563,0.8558067578495834
heur_rare,1,1026,2088,348,0.0109950168783153,0.0106358593499289,0.0122358566857705
heur_rare,2,1820,3732,632,0.0195038311096822,0.0190100704472867,0.0222214408776062
heur_rare,3,602,1252,214,0.0064512672132025,0.0063774405680608,0.0075243486515945
heur_rare,4,1279,2448,446,0.0137062637303756,0.0124696282033649,0.0156815864421082
heur_rare,5,613,986,161,0.0065691475111182,0.0050224891374664,0.0056608417425547
heur_rare,6,397,842,147,0.0042544071156834,0.004288981596092,0.0051685946345065
heur_rare,7,190,506,71,0.002036114236725,0.0025774639995517,0.0024963960479589
heur_rare,8,267,671,88,0.0028612763221347,0.0034179413907099,0.0030941246791603
heur_rare,9,677,1788,230,0.007254996517173,0.0091077186387322,0.0080869167750782
heur_rare,10,4141,10171,1310,0.0443765739698869,0.0518090639119383,0.0460602651102281
heur_rare,11,492,869,135,0.0052724642340459,0.0044265142600997,0.0047466685418937
heur_rare,12,1112,2443,319,0.0119166264802014,0.0124441591915116,0.0112162019619563
heur_rare,B-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
heur_rare,B-LEGISLACAO,0,0,0,0.0,0.0,0.0
heur_rare,B-LOCAL,0,0,0,0.0,0.0,0.0
heur_rare,B-ORGANIZACAO,0,0,0,0.0,0.0,0.0
heur_rare,B-PESSOA,0,0,0,0.0,0.0,0.0
heur_rare,B-TEMPO,0,0,0,0.0,0.0,0.0
heur_rare,I-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
heur_rare,I-LEGISLACAO,0,0,0,0.0,0.0,0.0
heur_rare,I-LOCAL,0,0,0,0.0,0.0,0.0
heur_rare,I-ORGANIZACAO,0,0,0,0.0,0.0,0.0
heur_rare,I-PESSOA,0,0,0,0.0,0.0,0.0
heur_rare,I-TEMPO,0,0,0,0.0,0.0,0.0
heur_rare,O,0,0,0,0.0,0.0,0.0
loc,0,18338,245986,9236,0.9448680956306678,0.8514572516441675,0.9458269329237072
loc,1,109,3292,61,0.005616240725474,0.0113949463482173,0.0062467997951868
loc,2,64,6060,60,0.0032976092333058,0.0209761163032191,0.0061443932411674
loc,3,82,1956,30,0.0042250618301731,0.0067705088265835,0.0030721966205837
loc,4,171,3959,43,0.008810799670239,0.0137037037037037,0.0044034818228366
loc,5,80,1651,29,0.0041220115416323,0.0057147802007615,0.0029697900665642
loc,6,28,1352,6,0.0014427040395713,0.0046798200069228,0.0006144393241167
loc,7,67,694,6,0.003452184666117,0.0024022152994115,0.0006144393241167
loc,8,51,970,5,0.0026277823577906,0.0033575631706472,0.0005120327700972
loc,9,50,2610,35,0.0025762572135201,0.0090342679127725,0.003584229390681
loc,10,192,15302,128,0.0098928276999175,0.0529664243682935,0.0131080389144905
loc,11,62,1401,33,0.003194558944765,0.0048494288681204,0.003379416282642
loc,12,114,3667,93,0.005873866446826,0.0126929733471789,0.0095238095238095
loc,B-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
loc,B-LEGISLACAO,0,0,0,0.0,0.0,0.0
loc,B-LOCAL,0,0,0,0.0,0.0,0.0
loc,B-ORGANIZACAO,0,0,0,0.0,0.0,0.0
loc,B-PESSOA,0,0,0,0.0,0.0,0.0
loc,B-TEMPO,0,0,0,0.0,0.0,0.0
loc,I-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
loc,I-LEGISLACAO,0,0,0,0.0,0.0,0.0
loc,I-LOCAL,0,0,0,0.0,0.0,0.0
loc,I-ORGANIZACAO,0,0,0,0.0,0.0,0.0
loc,I-PESSOA,0,0,0,0.0,0.0,0.0
loc,I-TEMPO,0,0,0,0.0,0.0,0.0
loc,O,0,0,0,0.0,0.0,0.0
reverse,0,90240,143539,39781,0.7555257870060281,0.9549912177985947,0.8231289701835337
reverse,1,1780,1031,651,0.0149028801071667,0.0068594315520545,0.0134701731879409
reverse,2,3764,1252,1168,0.0315137307434695,0.0083297849691292,0.0241676839992551
reverse,3,1512,195,361,0.0126590756865371,0.0012973706621247,0.0074696352086738
reverse,4,3255,260,658,0.0272521768251841,0.0017298275494996,0.0136150137598543
reverse,5,1338,155,267,0.0112022772940388,0.0010312433468171,0.0055246332429804
reverse,6,1193,57,136,0.0099882786336235,0.0003792314243133,0.0028140453971735
reverse,7,708,23,36,0.0059276624246483,0.0001530232063018,0.00074489436984
reverse,8,956,27,43,0.0080040187541862,0.0001796359378326,0.0008897349417533
reverse,9,1350,731,614,0.0113027461486939,0.0048634766872471,0.0127045873078275
reverse,10,9667,2588,3367,0.0809360348292029,0.0172184373004045,0.0696683150903184
reverse,11,973,179,344,0.0081463496316141,0.0011909197360017,0.0071178795340271
reverse,12,2704,267,903,0.0226389819156061,0.0017763998296785,0.0186844337768213
reverse,B-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
reverse,B-LEGISLACAO,0,0,0,0.0,0.0,0.0
reverse,B-LOCAL,0,0,0,0.0,0.0,0.0
reverse,B-ORGANIZACAO,0,0,0,0.0,0.0,0.0
reverse,B-PESSOA,0,0,0,0.0,0.0,0.0
reverse,B-TEMPO,0,0,0,0.0,0.0,0.0
reverse,I-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
reverse,I-LEGISLACAO,0,0,0,0.0,0.0,0.0
reverse,I-LOCAL,0,0,0,0.0,0.0,0.0
reverse,I-ORGANIZACAO,0,0,0,0.0,0.0,0.0
reverse,I-PESSOA,0,0,0,0.0,0.0,0.0
reverse,I-TEMPO,0,0,0,0.0,0.0,0.0
reverse,O,0,0,0,0.0,0.0,0.0
semantic,0,20465,217983,35112,0.8490644318134672,0.854228959052594,0.9052050839155432
semantic,1,415,2703,344,0.0172177737211135,0.0105924814151523,0.0088684936451055
semantic,2,744,4991,449,0.0308675268638758,0.0195586662016372,0.0115754466472453
semantic,3,98,1883,87,0.0040658839148653,0.0073790760283876,0.0022429039160586
semantic,4,214,3844,115,0.0088785628345019,0.0150638174472237,0.0029647580499626
semantic,5,241,1447,72,0.0099987553416587,0.0056704848715225,0.0018561963443244
semantic,6,279,1075,32,0.0115753225739534,0.0042126960863073,0.000824976153033
semantic,7,76,661,30,0.0031531344645894,0.0025903182446969,0.0007734151434685
semantic,8,50,949,27,0.0020744305688088,0.0037189289171215,0.0006960736291216
semantic,9,262,2114,319,0.0108700161805584,0.0082843158385616,0.0082239810255484
semantic,10,848,13125,1649,0.0351823424469983,0.0514340801235201,0.0425120523859857
semantic,11,125,1252,119,0.0051860764220221,0.0049063213954016,0.0030678800690917
semantic,12,286,3154,434,0.0118657428535866,0.0123598543778729,0.011188739075511
semantic,B-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
semantic,B-LEGISLACAO,0,0,0,0.0,0.0,0.0
semantic,B-LOCAL,0,0,0,0.0,0.0,0.0
semantic,B-ORGANIZACAO,0,0,0,0.0,0.0,0.0
semantic,B-PESSOA,0,0,0,0.0,0.0,0.0
semantic,B-TEMPO,0,0,0,0.0,0.0,0.0
semantic,I-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
semantic,I-LEGISLACAO,0,0,0,0.0,0.0,0.0
semantic,I-LOCAL,0,0,0,0.0,0.0,0.0
semantic,I-ORGANIZACAO,0,0,0,0.0,0.0,0.0
semantic,I-PESSOA,0,0,0,0.0,0.0,0.0
semantic,I-TEMPO,0,0,0,0.0,0.0,0.0
semantic,O,0,0,0,0.0,0.0,0.0
standard,0,27419,219085,27056,0.8565225540422342,0.8623254861983052,0.8455528470529408
standard,1,355,2691,416,0.0110895914032237,0.0105918610738281,0.0130008125507844
standard,2,638,4770,776,0.0199300262401599,0.0187748707997622,0.0242515157197324
standard,3,246,1591,231,0.0076846182681494,0.0062622262982016,0.007219201200075
standard,4,486,3187,500,0.0151818068224415,0.0125441327544742,0.0156259766235389
standard,5,180,1379,201,0.0056228914157191,0.0054277875959899,0.0062816426026626
standard,6,134,1120,132,0.0041859302761464,0.0044083554079106,0.0041252578286142
standard,7,113,573,81,0.0035299262776458,0.0022553461149399,0.0025314082130133
standard,8,127,753,146,0.0039672622766462,0.002963831805497,0.0045627851740733
standard,9,275,2143,277,0.008590528551793,0.0084349157492432,0.0086567910494405
standard,10,1494,12438,1690,0.0466699987504685,0.0489563612174933,0.0528158009875617
standard,11,146,1190,160,0.004560789703861,0.004683877620905,0.0050003125195324
standard,12,399,3143,332,0.0124640759715106,0.0123709473634492,0.0103756484780298
standard,B-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
standard,B-LEGISLACAO,0,0,0,0.0,0.0,0.0
standard,B-LOCAL,0,0,0,0.0,0.0,0.0
standard,B-ORGANIZACAO,0,0,0,0.0,0.0,0.0
standard,B-PESSOA,0,0,0,0.0,0.0,0.0
standard,B-TEMPO,0,0,0,0.0,0.0,0.0
standard,I-JURISPRUDENCIA,0,0,0,0.0,0.0,0.0
standard,I-LEGISLACAO,0,0,0,0.0,0.0,0.0
standard,I-LOCAL,0,0,0,0.0,0.0,0.0
standard,I-ORGANIZACAO,0,0,0,0.0,0.0,0.0
standard,I-PESSOA,0,0,0,0.0,0.0,0.0
standard,I-TEMPO,0,0,0,0.0,0.0,0.0
standard,O,0,0,0,0.0,0.0,0.0
