split,label,count,prop
test,I-CLASSIFICACAO_BEBIDA,25,0.0006426404812091924
test,B-NOME_BEBIDA,534,0.013726800678628349
test,B-TEMPO,326,0.008380031874967869
test,B-RECIPIENTE_ARMAZENAMENTO,225,0.005783764330882731
test,O,32562,0.8370263739653488
test,I-TEMPO_ARMAZENAMENTO,169,0.00434424965297414
test,B-EQUIPAMENTO_DESTILACAO,56,0.0014395146779085908
test,B-CARACTERISTICA_SENSORIAL_COR,93,0.0023906225900981954
test,I-CARACTERISTICA_SENSORIAL_COR,42,0.0010796360084314432
test,I-CARACTERISTICA_SENSORIAL_SABOR,102,0.002621973163333505
test,B-NOME_PESSOA,195,0.0050125957534317
test,I-RECIPIENTE_ARMAZENAMENTO,82,0.0021078607783661506
test,B-NOME_ORGANIZACAO,216,0.005552413757647421
test,I-EQUIPAMENTO_DESTILACAO,44,0.0011310472469281785
test,I-VOLUME,104,0.00267338440183024
test,I-NOME_BEBIDA,452,0.011618939900262198
test,I-NOME_PESSOA,210,0.005398180042157216
test,I-NOME_ORGANIZACAO,319,0.008200092540229294
test,B-NOME_LOCAL,597,0.015346254691275513
