split,label,count,prop
val,I-CARACTERISTICA_SENSORIAL_AROMA,42,0.002337879209574172
val,B-TEMPO_ARMAZENAMENTO,117,0.0065126635123851934
val,B-CLASSIFICACAO_BEBIDA,123,0.006846646256610075
val,I-CLASSIFICACAO_BEBIDA,27,0.0015029223490119676
val,B-NOME_BEBIDA,301,0.016754801001948233
val,B-TEMPO,114,0.006345672140272753
val,B-RECIPIENTE_ARMAZENAMENTO,88,0.004898413581964932
val,O,14227,0.7919287503478987
val,B-CARACTERISTICA_SENSORIAL_COR,56,0.003117172279432229
val,I-TEMPO_ARMAZENAMENTO,128,0.00712496521013081
val,B-EQUIPAMENTO_DESTILACAO,28,0.0015585861397161146
val,I-CARACTERISTICA_SENSORIAL_COR,33,0.0018369050932368495
val,I-CARACTERISTICA_SENSORIAL_SABOR,35,0.0019482326746451434
val,B-NOME_PESSOA,61,0.0033954912329529643
val,B-NOME_ORGANIZACAO,92,0.00512106874478152
val,I-RECIPIENTE_ARMAZENAMENTO,23,0.00128026718619538
val,I-EQUIPAMENTO_DESTILACAO,37,0.0020595602560534373
val,I-VOLUME,130,0.007236292791539103
val,I-NOME_BEBIDA,222,0.012357361536320624
val,I-NOME_PESSOA,52,0.0028945171166156417
val,I-NOME_ORGANIZACAO,133,0.007403284163651545
val,B-NOME_LOCAL,429,0.023879766212079042
test,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,19,0.0010006846789908884
test,I-GRADUACAO_ALCOOLICA,14,0.0007373466055722337
test,B-VOLUME,282,0.014852267340812134
test,I-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,2,0.00010533522936746195
test,B-GRADUACAO_ALCOOLICA,119,0.006267446147363986
test,B-CARACTERISTICA_SENSORIAL_SABOR,80,0.004213409174698478
test,B-TIPO_MADEIRA,266,0.01400958550587244
test,I-NOME_LOCAL,228,0.012008216147890662
test,B-CARACTERISTICA_SENSORIAL_AROMA,86,0.004529414862800864
test,I-TIPO_MADEIRA,44,0.002317375046084163
test,I-TEMPO,34,0.001790698899246853
test,I-PRECO,201,0.010586190551429927
test,B-PRECO,70,0.003686733027861168
test,I-CARACTERISTICA_SENSORIAL_AROMA,66,0.003476062569126244
test,B-TEMPO_ARMAZENAMENTO,114,0.006004108073945331
test,B-CLASSIFICACAO_BEBIDA,147,0.007742139358508453
test,I-CLASSIFICACAO_BEBIDA,24,0.0012640227524095434
test,B-NOME_BEBIDA,331,0.017432980460314954
test,B-TEMPO,161,0.008479485964080687
test,B-RECIPIENTE_ARMAZENAMENTO,107,0.0056354347711592145
test,O,14873,0.7833254331911308
test,B-CARACTERISTICA_SENSORIAL_COR,49,0.002580713119502818
test,I-TEMPO_ARMAZENAMENTO,128,0.006741454679517565
test,B-EQUIPAMENTO_DESTILACAO,33,0.001738031284563122
test,I-CARACTERISTICA_SENSORIAL_COR,24,0.0012640227524095434
test,I-CARACTERISTICA_SENSORIAL_SABOR,36,0.0018960341286143152
test,B-NOME_PESSOA,69,0.0036340654131774373
test,B-NOME_ORGANIZACAO,113,0.0059514404592616
test,I-RECIPIENTE_ARMAZENAMENTO,34,0.001790698899246853
test,I-EQUIPAMENTO_DESTILACAO,28,0.0014746932111444674
test,I-VOLUME,144,0.007584136514457261
test,I-NOME_BEBIDA,301,0.015852952019803024
test,I-NOME_PESSOA,81,0.004266076789382209
test,I-NOME_ORGANIZACAO,180,0.009480170643071575
test,B-NOME_LOCAL,499,0.026281139727181754
