split_name,label,test_count,train_count,val_count,test_prop,train_prop,val_prop
heur_len,B-campoPetrolifero,2,4,0,5.975678986524844e-05,3.437164339419979e-05,0.0
heur_len,B-constituinteRochaSedimentar,22,75,15,0.0006573246885177,0.0006444683136412,0.000902635696233
heur_len,B-contextoGeologicoDeBacia,135,465,60,0.0040335833159042,0.0039957035445757,0.003610542784932
heur_len,B-elementoQuimico,1,20,5,2.987839493262422e-05,0.0001718582169709,0.000300878565411
heur_len,B-eon,56,168,32,0.0016731901162269,0.0014436090225563,0.0019256228186304
heur_len,B-epoca,152,460,74,0.0045415160297588,0.0039527389903329,0.0044530027680828
heur_len,B-era,79,291,44,0.0023603931996773,0.002500537056928,0.0026477313756168
heur_len,B-estratigrafia,45,178,24,0.001344527771968,0.0015295381310418,0.0014442171139728
heur_len,B-estruturaGeologica,14,61,3,0.0004182975290567,0.0005241675617615,0.0001805271392466
heur_len,B-estruturaSedimentar,16,64,4,0.0004780543189219,0.0005499462943071,0.0002407028523288
heur_len,B-fosseis,28,95,9,0.0008365950581134,0.0008163265306122,0.0005415814177398
heur_len,B-geomorfologia,6,44,4,0.0001792703695957,0.0003780880773361,0.0002407028523288
heur_len,B-granulometria,30,84,15,0.0008963518479787,0.0007218045112781,0.000902635696233
heur_len,B-idade,165,547,84,0.0049299351638829,0.0047003222341568,0.0050547598989048
heur_len,B-magmaticas,108,415,55,0.0032268666527234,0.0035660580021482,0.003309664219521
heur_len,B-metamorficas,84,258,35,0.0025097851743404,0.0022169709989258,0.002106149957877
heur_len,B-mineral,46,152,14,0.0013744061669007,0.0013061224489795,0.0008424599831508
heur_len,B-periodo,121,510,80,0.0036152857868475,0.0043823845327604,0.004814057046576
heur_len,B-planctonico,37,69,5,0.001105500612507,0.0005929108485499,0.000300878565411
heur_len,B-procedimentoMetodologico,32,121,13,0.0009561086378439,0.0010397422126745,0.0007822842700686
heur_len,B-sedimentaresCarbonaticas,68,256,31,0.0020317308554184,0.0021997851772287,0.0018654471055482
heur_len,B-sedimentaresOrganicas,3,17,2,8.963518479787266e-05,0.0001460794844253,0.0001203514261644
heur_len,B-sedimentaresQuimicas,1,10,1,2.987839493262422e-05,8.592910848549946e-05,6.017571308220002e-05
heur_len,B-sedimentaresSiliciclasticas,211,769,118,0.0063043413307837,0.0066079484425349,0.0071007341436996
heur_len,B-sistemaPetrolifero,35,52,6,0.0010457438226418,0.0004468313641245,0.0003610542784932
heur_len,B-unidadeEstratigrafica,150,549,63,0.0044817592398936,0.0047175080558539,0.0037910699241786
heur_len,B-unidadeGeotectonica,6,19,3,0.0001792703695957,0.0001632653061224,0.0001805271392466
heur_len,I-ambienteSedimentacao,24,65,12,0.0007170814783829,0.0005585392051557,0.0007221085569864
heur_len,I-baciaSedimentar,103,360,49,0.0030774746780602,0.0030934479054779,0.0029486099410278
heur_len,I-bentonico,0,7,1,0.0,6.015037593984962e-05,6.017571308220002e-05
heur_len,I-campoPetrolifero,2,4,0,5.975678986524844e-05,3.437164339419979e-05,0.0
heur_len,I-constituinteRochaSedimentar,1,20,2,2.987839493262422e-05,0.0001718582169709,0.0001203514261644
heur_len,I-contextoGeologicoDeBacia,73,275,33,0.0021811228300815,0.0023630504833512,0.0019857985317126
heur_len,I-epoca,43,105,23,0.0012847709821028,0.0009022556390977,0.0013840414008906
heur_len,I-era,1,10,0,2.987839493262422e-05,8.592910848549946e-05,0.0
heur_len,I-estratigrafia,2,28,5,5.975678986524844e-05,0.0002406015037593,0.000300878565411
heur_len,I-estruturaGeologica,19,121,6,0.0005676895037198,0.0010397422126745,0.0003610542784932
heur_len,I-estruturaSedimentar,15,76,5,0.0004481759239893,0.0006530612244897,0.000300878565411
heur_len,I-fosseis,15,39,0,0.0004481759239893,0.0003351235230934,0.0
heur_len,I-granulometria,6,9,1,0.0001792703695957,7.733619763694952e-05,6.017571308220002e-05
heur_len,I-idade,2,7,9,5.975678986524844e-05,6.015037593984962e-05,0.0005415814177398
heur_len,I-magmaticas,7,14,1,0.0002091487645283,0.0001203007518796,6.017571308220002e-05
heur_len,I-metamorficas,16,36,5,0.0004780543189219,0.0003093447905477,0.000300878565411
heur_len,I-mineral,0,2,0,0.0,1.7185821697099894e-05,0.0
heur_len,I-periodo,0,7,2,0.0,6.015037593984962e-05,0.0001203514261644
heur_len,I-planctonico,4,5,1,0.0001195135797304,4.296455424274973e-05,6.017571308220002e-05
heur_len,I-procedimentoMetodologico,1,6,0,2.987839493262422e-05,5.155746509129968e-05,0.0
heur_len,I-sedimentaresCarbonaticas,18,67,12,0.0005378111087872,0.0005757250268528,0.0007221085569864
heur_len,I-sedimentaresQuimicas,1,7,1,2.987839493262422e-05,6.015037593984962e-05,6.017571308220002e-05
heur_len,I-sedimentaresSiliciclasticas,37,215,22,0.001105500612507,0.0018474758324382,0.0013238656878084
heur_len,I-sistemaPetrolifero,21,26,3,0.0006274462935851,0.0002234156820622,0.0001805271392466
heur_len,I-unidadeEstratigrafica,171,669,66,0.0051092055334787,0.0057486573576799,0.0039715970634252
heur_len,I-unidadeGeotectonica,6,20,5,0.0001792703695957,0.0001718582169709,0.000300878565411
heur_len,O,31081,107909,15491,0.9286503929008934,0.9272524167561762,0.9321819713563606
heur_rare,B-ambienteSedimentacao,31,101,14,0.0008392441388272,0.0008938765034383,0.0008467912659529
heur_rare,B-baciaSedimentar,118,373,60,0.0031945422058584,0.0033011478790346,0.0036291054255126
heur_rare,B-bentonico,2,22,3,5.4144783150143485e-05,0.0001947057730261,0.0001814552712756
heur_rare,B-campoPetrolifero,1,4,1,2.7072391575071743e-05,3.5401049641121856e-05,6.048509042521019e-05
heur_rare,B-constituinteRochaSedimentar,36,58,18,0.0009746060967025,0.0005133152197962,0.0010887316276537
heur_rare,B-contextoGeologicoDeBacia,153,439,68,0.0041420759109859,0.0038852651981131,0.0041129861489142
heur_rare,B-elementoQuimico,9,13,4,0.0002436515241756,0.0001150534113336,0.0002419403617008
heur_rare,B-eon,42,193,21,0.001137040446153,0.0017081006451841,0.0012701868989294
heur_rare,B-epoca,141,471,74,0.0038172072120851,0.004168473595242,0.0044758966914655
heur_rare,B-era,75,306,33,0.0020304293681303,0.0027081802975458,0.0019960079840319
heur_rare,B-estratigrafia,47,160,40,0.0012724024040283,0.0014160419856448,0.0024194036170084
heur_rare,B-estruturaGeologica,14,52,12,0.000379013482051,0.0004602136453345,0.0007258210851025
heur_rare,B-estruturaSedimentar,26,51,7,0.0007038821809518,0.0004513633829243,0.0004233956329764
heur_rare,B-fosseis,25,87,20,0.0006768097893767,0.0007699728296944,0.0012097018085042
heur_rare,B-geomorfologia,12,35,7,0.0003248686989008,0.0003097591843598,0.0004233956329764
heur_rare,B-granulometria,25,85,19,0.0006768097893767,0.0007522723048738,0.0011492167180789
heur_rare,B-idade,165,547,84,0.0044669446098868,0.0048410935384234,0.0050807475957176
heur_rare,B-magmaticas,145,392,41,0.0039254967783854,0.0034693028648299,0.0024798887074336
heur_rare,B-metamorficas,55,298,24,0.0014889815366289,0.0026373781982635,0.001451642170205
heur_rare,B-mineral,41,152,19,0.0011099680545779,0.0013452398863626,0.0011492167180789
heur_rare,B-periodo,132,501,78,0.0035735556879094,0.0044339814675505,0.0047178370531663
heur_rare,B-planctonico,23,79,9,0.0006226650062266,0.0006991707304121,0.0005443658138268
heur_rare,B-procedimentoMetodologico,42,107,17,0.001137040446153,0.0009469780779,0.0010282465372285
heur_rare,B-sedimentaresCarbonaticas,69,248,38,0.0018679950186799,0.0021948650777495,0.0022984334361579
heur_rare,B-sedimentaresOrganicas,3,16,3,8.121717472521523e-05,0.0001416041985644,0.0001814552712756
heur_rare,B-sedimentaresQuimicas,2,8,2,5.4144783150143485e-05,7.080209928224371e-05,0.0001209701808504
heur_rare,B-sedimentaresSiliciclasticas,222,752,124,0.0060100709296659,0.0066553973325309,0.007500151212726
heur_rare,B-sistemaPetrolifero,27,60,6,0.0007309545725269,0.0005310157446168,0.0003629105425512
heur_rare,B-unidadeEstratigrafica,145,537,80,0.0039254967783854,0.0047525909143206,0.0048388072340168
heur_rare,B-unidadeGeotectonica,7,17,4,0.0001895067410255,0.0001504544609747,0.0002419403617008
heur_rare,I-ambienteSedimentacao,14,79,8,0.000379013482051,0.0006991707304121,0.0004838807234016
heur_rare,I-baciaSedimentar,104,357,51,0.0028155287238074,0.0031595436804701,0.0030847396116857
heur_rare,I-bentonico,1,6,1,2.7072391575071743e-05,5.310157446168279e-05,6.048509042521019e-05
heur_rare,I-campoPetrolifero,2,4,0,5.4144783150143485e-05,3.5401049641121856e-05,0.0
heur_rare,I-constituinteRochaSedimentar,6,12,5,0.0001624343494504,0.0001062031489233,0.000302425452126
heur_rare,I-contextoGeologicoDeBacia,80,268,33,0.0021657913260057,0.0023718703259551,0.0019960079840319
heur_rare,I-epoca,35,111,25,0.0009475337051275,0.0009823791275411,0.0015121272606302
heur_rare,I-era,1,7,3,2.7072391575071743e-05,6.195183687196325e-05,0.0001814552712756
heur_rare,I-estratigrafia,6,22,7,0.0001624343494504,0.0001947057730261,0.0004233956329764
heur_rare,I-estruturaGeologica,28,91,27,0.000758026964102,0.0008053738793355,0.0016330974414806
heur_rare,I-estruturaSedimentar,34,53,9,0.0009204613135524,0.0004690639077448,0.0005443658138268
heur_rare,I-fosseis,13,30,11,0.0003519410904759,0.0002655078723084,0.0006653359946773
heur_rare,I-granulometria,3,10,3,8.121717472521523e-05,8.850262410280465e-05,0.0001814552712756
heur_rare,I-idade,3,15,0,8.121717472521523e-05,0.0001327539361542,0.0
heur_rare,I-magmaticas,4,13,5,0.0001082895663002,0.0001150534113336,0.000302425452126
heur_rare,I-metamorficas,6,47,4,0.0001624343494504,0.0004159623332831,0.0002419403617008
heur_rare,I-mineral,0,2,0,0.0,1.7700524820560928e-05,0.0
heur_rare,I-periodo,1,6,2,2.7072391575071743e-05,5.310157446168279e-05,0.0001209701808504
heur_rare,I-planctonico,2,8,0,5.4144783150143485e-05,7.080209928224371e-05,0.0
heur_rare,I-procedimentoMetodologico,4,3,0,0.0001082895663002,2.65507872308414e-05,0.0
heur_rare,I-sedimentaresCarbonaticas,21,65,11,0.0005685202230765,0.0005752670566682,0.0006653359946773
heur_rare,I-sedimentaresQuimicas,1,6,2,2.7072391575071743e-05,5.310157446168279e-05,0.0001209701808504
heur_rare,I-sedimentaresSiliciclasticas,52,183,39,0.0014077643619037,0.0016195980210813,0.0023589185265831
heur_rare,I-sistemaPetrolifero,16,30,4,0.0004331582652011,0.0002655078723084,0.0002419403617008
heur_rare,I-unidadeEstratigrafica,185,630,91,0.0050083924413882,0.0055756653184766,0.0055041432286941
heur_rare,I-unidadeGeotectonica,7,19,5,0.0001895067410255,0.0001681549857953,0.000302425452126
heur_rare,O,34474,104750,15257,0.9332936271590232,0.9270649874768788,0.9228210246174318
loc,B-ambienteSedimentacao,6,134,6,0.0002219263204616,0.0010595481896749,0.0004630701551285
loc,B-baciaSedimentar,52,480,19,0.0019233614440005,0.0037953965003281,0.0014663888245735
loc,B-bentonico,11,16,0,0.0004068649208462,0.0001265132166776,0.0
loc,B-campoPetrolifero,3,3,0,0.0001109631602308,2.37212281270509e-05,0.0
loc,B-constituinteRochaSedimentar,3,105,4,0.0001109631602308,0.0008302429844467,0.0003087134367523
loc,B-contextoGeologicoDeBacia,100,520,40,0.0036987720076934,0.0041116795420221,0.0030871343675233
loc,B-elementoQuimico,7,15,4,0.0002589140405385,0.0001186061406352,0.0003087134367523
loc,B-eon,29,209,18,0.001072643882231,0.0016525788928512,0.0013892104653855
loc,B-epoca,123,556,7,0.0045494895694629,0.0043963342795467,0.0005402485143165
loc,B-era,63,307,44,0.0023302263648468,0.0024274723450015,0.0033958478042756
loc,B-estratigrafia,20,208,19,0.0007397544015386,0.0016446718168088,0.0014663888245735
loc,B-estruturaGeologica,3,64,11,0.0001109631602308,0.0005060528667104,0.0008489619510689
loc,B-estruturaSedimentar,2,77,5,7.397544015386891e-05,0.0006088448552609,0.0003858917959404
loc,B-fosseis,4,121,7,0.0001479508803077,0.0009567562011243,0.0005402485143165
loc,B-geomorfologia,11,41,2,0.0004068649208462,0.0003241901177363,0.0001543567183761
loc,B-granulometria,25,99,5,0.0009246930019233,0.0007828005281926,0.0003858917959404
loc,B-idade,155,636,5,0.0057330966119248,0.0050289003629347,0.0003858917959404
loc,B-magmaticas,126,426,26,0.0046604527296937,0.0033684143940412,0.0020066373388901
loc,B-metamorficas,88,260,29,0.0032549193667702,0.002055839771011,0.0022381724164544
loc,B-mineral,27,166,19,0.0009986684420772,0.0013125746230301,0.0014663888245735
loc,B-periodo,103,577,31,0.0038097351679242,0.0045623828764361,0.0023925291348305
loc,B-planctonico,23,88,0,0.0008507175617694,0.0006958226917268,0.0
loc,B-procedimentoMetodologico,31,126,9,0.0011466193223849,0.0009962915813361,0.0006946052326927
loc,B-sedimentaresCarbonaticas,36,281,38,0.0013315579227696,0.0022218883679004,0.0029327776491471
loc,B-sedimentaresOrganicas,1,19,2,3.698772007693446e-05,0.0001502344448046,0.0001543567183761
loc,B-sedimentaresQuimicas,2,9,1,7.397544015386891e-05,7.11636843811527e-05,7.717835918808367e-05
loc,B-sedimentaresSiliciclasticas,112,897,89,0.0041426246486166,0.0070926472099882,0.0068688739677394
loc,B-sistemaPetrolifero,25,60,8,0.0009246930019233,0.000474424562541,0.0006174268735046
loc,B-unidadeEstratigrafica,54,656,52,0.0019973368841544,0.0051870418837817,0.0040132746777803
loc,B-unidadeGeotectonica,3,24,1,0.0001109631602308,0.0001897698250164,7.717835918808367e-05
loc,I-ambienteSedimentacao,1,97,3,3.698772007693446e-05,0.0007669863761079,0.0002315350775642
loc,I-baciaSedimentar,20,483,9,0.0007397544015386,0.0038191177284551,0.0006946052326927
loc,I-bentonico,2,6,0,7.397544015386891e-05,4.74424562541018e-05,0.0
loc,I-campoPetrolifero,2,4,0,7.397544015386891e-05,3.16283041694012e-05,0.0
loc,I-constituinteRochaSedimentar,0,21,2,0.0,0.0001660485968893,0.0001543567183761
loc,I-contextoGeologicoDeBacia,29,345,7,0.001072643882231,0.0027279412346108,0.0005402485143165
loc,I-epoca,29,141,1,0.001072643882231,0.0011148977219713,7.717835918808367e-05
loc,I-era,1,8,2,3.698772007693446e-05,6.325660833880239e-05,0.0001543567183761
loc,I-estratigrafia,0,33,2,0.0,0.0002609335093975,0.0001543567183761
loc,I-estruturaGeologica,2,121,23,7.397544015386891e-05,0.0009567562011243,0.0017751022613259
loc,I-estruturaSedimentar,1,86,9,3.698772007693446e-05,0.0006800085396421,0.0006946052326927
loc,I-fosseis,1,52,1,3.698772007693446e-05,0.0004111679542022,7.717835918808367e-05
loc,I-granulometria,1,15,0,3.698772007693446e-05,0.0001186061406352,0.0
loc,I-idade,2,13,3,7.397544015386891e-05,0.0001027919885505,0.0002315350775642
loc,I-magmaticas,4,17,1,0.0001479508803077,0.0001344202927199,7.717835918808367e-05
loc,I-metamorficas,11,39,7,0.0004068649208462,0.0003083759656516,0.0005402485143165
loc,I-mineral,0,2,0,0.0,1.5814152084700598e-05,0.0
loc,I-periodo,1,7,1,3.698772007693446e-05,5.5349532296452096e-05,7.717835918808367e-05
loc,I-planctonico,4,6,0,0.0001479508803077,4.74424562541018e-05,0.0
loc,I-procedimentoMetodologico,2,5,0,7.397544015386891e-05,3.953538021175149e-05,0.0
loc,I-sedimentaresCarbonaticas,13,76,8,0.0004808403610001,0.0006009377792186,0.0006174268735046
loc,I-sedimentaresQuimicas,0,8,1,0.0,6.325660833880239e-05,7.717835918808367e-05
loc,I-sedimentaresSiliciclasticas,13,229,32,0.0004808403610001,0.0018107204136982,0.0024697074940186
loc,I-sistemaPetrolifero,18,30,2,0.0006657789613848,0.0002372122812705,0.0001543567183761
loc,I-unidadeEstratigrafica,58,787,61,0.0021452877644621,0.0062228688453296,0.0047078799104731
loc,I-unidadeGeotectonica,3,27,1,0.0001109631602308,0.0002134910531434,7.717835918808367e-05
loc,O,25570,116631,12280,0.945776002367214,0.9222101858953576,0.9477502508296674
reverse,B-ambienteSedimentacao,112,12,22,0.0022294324899974,0.0001256597134958,0.0010613150658497
reverse,B-baciaSedimentar,307,177,67,0.0061110337002607,0.0018534807740638,0.0032321867914515
reverse,B-bentonico,27,0,0,0.0005374524752672,0.0,0.0
reverse,B-campoPetrolifero,5,1,0,9.952823616059875e-05,1.0471642791321105e-05,0.0
reverse,B-constituinteRochaSedimentar,56,30,26,0.0011147162449987,0.0003141492837396,0.0012542814414588
reverse,B-contextoGeologicoDeBacia,322,260,78,0.0064096184087425,0.0027226271257434,0.0037628443243764
reverse,B-elementoQuimico,17,6,3,0.000338396002946,6.282985674792661e-05,0.0001447247817067
reverse,B-eon,78,122,56,0.0015526404841053,0.0012775404205411,0.0027015292585267
reverse,B-epoca,224,354,108,0.0044588649799948,0.0037069615481276,0.0052100921414443
reverse,B-era,123,209,82,0.0024483946095507,0.0021885733433861,0.0039558106999855
reverse,B-estratigrafia,113,98,36,0.0022493381372295,0.0010262209935494,0.0017366973804814
reverse,B-estruturaGeologica,70,3,5,0.0013933953062483,3.1414928373963304e-05,0.0002412079695113
reverse,B-estruturaSedimentar,74,4,6,0.0014730178951768,4.188657116528441e-05,0.0002894495634135
reverse,B-fosseis,96,15,21,0.0019109421342834,0.0001570746418698,0.0010130734719475
reverse,B-geomorfologia,26,10,18,0.0005175468280351,0.0001047164279132,0.0008683486902407
reverse,B-granulometria,86,18,25,0.0017118856619622,0.0001884895702437,0.0012060398475565
reverse,B-idade,319,344,133,0.0063499014670462,0.0036022451202144,0.0064161319890009
reverse,B-magmaticas,247,264,67,0.0049166948663335,0.0027645136969087,0.0032321867914515
reverse,B-metamorficas,176,150,51,0.003503393912853,0.0015707464186981,0.0024603212890153
reverse,B-mineral,100,82,30,0.0019905647232119,0.0008586747088883,0.0014472478170678
reverse,B-periodo,207,378,126,0.0041204689770487,0.0039582809751193,0.006078440831685
reverse,B-planctonico,49,44,18,0.0009753767143738,0.0004607522828181,0.0008683486902407
reverse,B-procedimentoMetodologico,61,82,23,0.0012142444811593,0.0008586747088883,0.001109556659752
reverse,B-sedimentaresCarbonaticas,181,123,51,0.0036029221490136,0.0012880120633324,0.0024603212890153
reverse,B-sedimentaresOrganicas,18,3,1,0.0003583016501781,3.1414928373963304e-05,4.824159390226253e-05
reverse,B-sedimentaresQuimicas,11,0,1,0.0002189621195533,0.0,4.824159390226253e-05
reverse,B-sedimentaresSiliciclasticas,581,365,152,0.0115651810418615,0.0038221496188322,0.0073327222731439
reverse,B-sistemaPetrolifero,35,29,29,0.0006966976531241,0.0003036776409483,0.0013990062231656
reverse,B-unidadeEstratigrafica,538,137,87,0.0107092382108804,0.0014346150624109,0.0041970186694968
reverse,B-unidadeGeotectonica,25,1,2,0.0004976411808029,1.0471642791321105e-05,9.648318780452506e-05
reverse,I-ambienteSedimentacao,88,2,11,0.0017516969564265,2.094328558264221e-05,0.0005306575329248
reverse,I-baciaSedimentar,387,72,53,0.0077034854788303,0.0007539582809751,0.0025568044768199
reverse,I-bentonico,8,0,0,0.0001592451778569,0.0,0.0
reverse,I-campoPetrolifero,6,0,0,0.0001194338833927,0.0,0.0
reverse,I-constituinteRochaSedimentar,17,0,6,0.000338396002946,0.0,0.0002894495634135
reverse,I-contextoGeologicoDeBacia,290,58,33,0.0057726376973147,0.0006073552818966,0.0015919725987746
reverse,I-epoca,72,59,40,0.0014332066007126,0.0006178269246879,0.0019296637560905
reverse,I-era,6,4,1,0.0001194338833927,4.188657116528441e-05,4.824159390226253e-05
reverse,I-estratigrafia,28,7,0,0.0005573581224993,7.330149953924772e-05,0.0
reverse,I-estruturaGeologica,134,4,8,0.002667356729104,4.188657116528441e-05,0.0003859327512181
reverse,I-estruturaSedimentar,88,2,6,0.0017516969564265,2.094328558264221e-05,0.0002894495634135
reverse,I-fosseis,49,0,5,0.0009753767143738,0.0,0.0002412079695113
reverse,I-granulometria,13,1,2,0.0002587734140175,1.0471642791321105e-05,9.648318780452506e-05
reverse,I-idade,9,3,6,0.000179150825089,3.1414928373963304e-05,0.0002894495634135
reverse,I-magmaticas,13,5,4,0.0002587734140175,5.235821395660552e-05,0.000192966375609
reverse,I-metamorficas,28,16,13,0.0005573581224993,0.0001675462846611,0.0006271407207294
reverse,I-mineral,2,0,0,3.981129446423951e-05,0.0,0.0
reverse,I-periodo,8,1,0,0.0001592451778569,1.0471642791321105e-05,0.0
reverse,I-planctonico,5,2,3,9.952823616059875e-05,2.094328558264221e-05,0.0001447247817067
reverse,I-procedimentoMetodologico,5,0,2,9.952823616059875e-05,0.0,9.648318780452506e-05
reverse,I-sedimentaresCarbonaticas,71,12,14,0.0014133009534805,0.0001256597134958,0.0006753823146316
reverse,I-sedimentaresQuimicas,9,0,0,0.000179150825089,0.0,0.0
reverse,I-sedimentaresSiliciclasticas,224,32,18,0.0044588649799948,0.0003350925693222,0.0008683486902407
reverse,I-sistemaPetrolifero,18,12,20,0.0003583016501781,0.0001256597134958,0.0009648318780452
reverse,I-unidadeEstratigrafica,676,127,103,0.0134562175289129,0.0013298986344977,0.004968884171933
reverse,I-unidadeGeotectonica,28,1,2,0.0005573581224993,1.0471642791321105e-05,9.648318780452506e-05
reverse,O,43671,91755,19055,0.8692995202739017,0.9608255843176676,0.9192435718076124
semantic,B-ambienteSedimentacao,4,130,12,0.0001316655694535,0.001087174683883,0.0007270083605961
semantic,B-baciaSedimentar,38,466,47,0.001250822909809,0.0038971030976115,0.0028474494123349
semantic,B-bentonico,2,25,0,6.583278472679394e-05,0.0002090720545928,0.0
semantic,B-campoPetrolifero,1,5,0,3.291639236339697e-05,4.181441091857898e-05,0.0
semantic,B-constituinteRochaSedimentar,1,98,13,3.291639236339697e-05,0.0008195624540041,0.0007875923906458
semantic,B-contextoGeologicoDeBacia,21,588,51,0.0006912442396313,0.0049173747240248,0.0030897855325336
semantic,B-elementoQuimico,2,22,2,6.583278472679394e-05,0.0001839834080417,0.0001211680600993
semantic,B-eon,134,115,7,0.0044107965766951,0.0009617314511273,0.0004240882103477
