split,label,count,prop
val,B-TIPO_MADEIRA,144,0.016643550624133148
val,I-TIPO_MADEIRA,19,0.002196024040684235
val,I-NOME_LOCAL,46,0.0053166897827092
val,I-TEMPO,6,0.0006934812760055479
val,B-CARACTERISTICA_SENSORIAL_AROMA,0,0.0
val,I-PRECO,502,0.058021266759130836
val,B-PRECO,172,0.019879796578825704
val,I-CARACTERISTICA_SENSORIAL_AROMA,0,0.0
val,B-TEMPO_ARMAZENAMENTO,11,0.0012713823393435044
val,B-CLASSIFICACAO_BEBIDA,56,0.006472491909385114
val,I-CLASSIFICACAO_BEBIDA,3,0.00034674063800277393
val,B-NOME_BEBIDA,20,0.002311604253351826
val,B-TEMPO,67,0.007743874248728618
val,B-RECIPIENTE_ARMAZENAMENTO,8,0.0009246417013407304
val,O,6504,0.7517337031900139
val,I-TEMPO_ARMAZENAMENTO,11,0.0012713823393435044
val,B-EQUIPAMENTO_DESTILACAO,0,0.0
val,B-CARACTERISTICA_SENSORIAL_COR,5,0.0005779010633379565
val,I-CARACTERISTICA_SENSORIAL_COR,5,0.0005779010633379565
val,I-CARACTERISTICA_SENSORIAL_SABOR,0,0.0
val,B-NOME_PESSOA,3,0.00034674063800277393
val,I-RECIPIENTE_ARMAZENAMENTO,4,0.0004623208506703652
val,B-NOME_ORGANIZACAO,9,0.0010402219140083217
val,I-EQUIPAMENTO_DESTILACAO,0,0.0
val,I-VOLUME,52,0.006010171058714748
val,I-NOME_BEBIDA,21,0.0024271844660194173
val,I-NOME_PESSOA,1,0.0001155802126675913
val,I-NOME_ORGANIZACAO,9,0.0010402219140083217
val,B-NOME_LOCAL,294,0.03398058252427184
test,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,50,0.0038583224014198626
test,I-GRADUACAO_ALCOOLICA,34,0.0026236592329655067
test,B-VOLUME,1002,0.07732078092445405
test,I-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,1,7.716644802839726e-05
test,B-GRADUACAO_ALCOOLICA,387,0.029863415386989736
test,B-CARACTERISTICA_SENSORIAL_SABOR,31,0.002392159888880315
test,B-TIPO_MADEIRA,66,0.0050929855698742185
test,I-TIPO_MADEIRA,23,0.001774828304653137
test,I-NOME_LOCAL,65,0.005015819121845821
test,I-TEMPO,0,0.0
test,B-CARACTERISTICA_SENSORIAL_AROMA,0,0.0
test,I-PRECO,2017,0.15564472567327725
test,B-PRECO,709,0.05471101165213365
test,I-CARACTERISTICA_SENSORIAL_AROMA,0,0.0
test,B-TEMPO_ARMAZENAMENTO,198,0.015278956709622656
test,B-CLASSIFICACAO_BEBIDA,17,0.0013118296164827533
test,I-CLASSIFICACAO_BEBIDA,8,0.0006173315842271781
test,B-NOME_BEBIDA,12,0.000925997376340767
test,B-TEMPO,66,0.0050929855698742185
test,B-RECIPIENTE_ARMAZENAMENTO,0,0.0
test,O,7290,0.5625434061270159
test,I-TEMPO_ARMAZENAMENTO,213,0.016436453430048615
test,B-EQUIPAMENTO_DESTILACAO,0,0.0
test,B-CARACTERISTICA_SENSORIAL_COR,0,0.0
test,I-CARACTERISTICA_SENSORIAL_COR,0,0.0
test,I-CARACTERISTICA_SENSORIAL_SABOR,20,0.0015433289605679451
test,B-NOME_PESSOA,0,0.0
test,I-RECIPIENTE_ARMAZENAMENTO,0,0.0
test,B-NOME_ORGANIZACAO,0,0.0
test,I-EQUIPAMENTO_DESTILACAO,0,0.0
test,I-VOLUME,495,0.03819739177405664
test,I-NOME_BEBIDA,11,0.0008488309283123698
test,I-NOME_PESSOA,0,0.0
test,I-NOME_ORGANIZACAO,0,0.0
test,B-NOME_LOCAL,244,0.01882861331892893
