split,label,count,prop
val,B-NOME_LOCAL,438,0.0249914412872304
test,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,71,0.0019480875816276135
test,I-GRADUACAO_ALCOOLICA,4,0.00010975141304944301
test,B-VOLUME,458,0.012566536794161224
test,I-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,5,0.00013718926631180376
test,B-GRADUACAO_ALCOOLICA,218,0.005981452011194644
test,B-CARACTERISTICA_SENSORIAL_SABOR,190,0.005213192119848543
test,B-TIPO_MADEIRA,533,0.014624375788838281
test,I-NOME_LOCAL,397,0.01089282774515722
test,I-TIPO_MADEIRA,119,0.0032651045382209296
test,I-TEMPO,79,0.0021675904077264993
test,B-CARACTERISTICA_SENSORIAL_AROMA,238,0.006530209076441859
test,I-PRECO,511,0.014020743017066345
test,B-PRECO,177,0.004856500027437853
test,I-CARACTERISTICA_SENSORIAL_AROMA,141,0.003868737309992866
test,B-TEMPO_ARMAZENAMENTO,258,0.0070789661416890744
test,B-CLASSIFICACAO_BEBIDA,250,0.006859463315590188
test,I-CLASSIFICACAO_BEBIDA,46,0.0012621412500685946
test,B-NOME_BEBIDA,659,0.018081545299895738
test,B-TEMPO,294,0.008066728859134061
test,B-RECIPIENTE_ARMAZENAMENTO,208,0.005707073478571037
test,O,28327,0.777232069362893
test,I-TEMPO_ARMAZENAMENTO,279,0.0076551610601986505
test,B-EQUIPAMENTO_DESTILACAO,64,0.0017560226087910882
test,B-CARACTERISTICA_SENSORIAL_COR,123,0.0033748559512703728
test,I-CARACTERISTICA_SENSORIAL_COR,85,0.0023322175273006638
test,I-CARACTERISTICA_SENSORIAL_SABOR,69,0.001893211875102892
test,B-NOME_PESSOA,148,0.0040608022828293915
test,I-RECIPIENTE_ARMAZENAMENTO,47,0.0012895791033309555
test,B-NOME_ORGANIZACAO,243,0.006667398342753663
test,I-EQUIPAMENTO_DESTILACAO,46,0.0012621412500685946
test,I-VOLUME,260,0.007133841848213795
test,I-NOME_BEBIDA,605,0.016599901223728255
test,I-NOME_PESSOA,121,0.003319980244745651
test,I-NOME_ORGANIZACAO,280,0.0076825989134610105
test,B-NOME_LOCAL,893,0.024502002963288153
