split,label,count,prop
test,B-NOME_BEBIDA,634,0.017369387140078355
test,B-TEMPO,253,0.006931316950220542
test,B-RECIPIENTE_ARMAZENAMENTO,184,0.005040957781978576
test,O,28760,0.7879236185309991
test,I-TEMPO_ARMAZENAMENTO,249,0.006821730911481878
test,B-EQUIPAMENTO_DESTILACAO,65,0.0017807731295033013
test,B-CARACTERISTICA_SENSORIAL_COR,119,0.0032601846524752745
test,I-CARACTERISTICA_SENSORIAL_COR,64,0.001753376619818635
test,I-CARACTERISTICA_SENSORIAL_SABOR,73,0.0019999452069806305
test,B-NOME_PESSOA,125,0.0034245637105832717
test,I-RECIPIENTE_ARMAZENAMENTO,68,0.0018629626585572997
test,B-NOME_ORGANIZACAO,198,0.005424508917563902
test,I-EQUIPAMENTO_DESTILACAO,64,0.001753376619818635
test,I-VOLUME,277,0.00758883318265253
test,I-NOME_BEBIDA,528,0.01446535711350374
test,I-NOME_PESSOA,123,0.003369770691213939
test,I-NOME_ORGANIZACAO,282,0.007725815731075861
test,B-NOME_LOCAL,854,0.023396619270704914
