split,label,count,prop
val,I-constituinteRochaSedimentar,2,0.00015435671837616733
val,B-sedimentaresOrganicas,2,0.00015435671837616733
val,I-periodo,1,7.717835918808367e-05
val,B-fosseis,7,0.0005402485143165856
val,I-idade,3,0.00023153507756425097
val,B-sedimentaresSiliciclasticas,89,0.006868873967739446
val,B-metamorficas,29,0.002238172416454426
val,B-geomorfologia,2,0.00015435671837616733
val,B-unidadeEstratigrafica,52,0.004013274677780351
val,I-unidadeEstratigrafica,61,0.004707879910473103
val,B-sistemaPetrolifero,8,0.0006174268735046693
val,B-constituinteRochaSedimentar,4,0.00030871343675233467
val,B-idade,5,0.0003858917959404183
val,B-bentonico,0,0.0
val,I-ambienteSedimentacao,3,0.00023153507756425097
val,B-unidadeGeotectonica,1,7.717835918808367e-05
val,B-estruturaGeologica,11,0.0008489619510689203
val,I-magmaticas,1,7.717835918808367e-05
val,I-fosseis,1,7.717835918808367e-05
val,I-era,2,0.00015435671837616733
val,B-mineral,19,0.0014663888245735896
val,I-epoca,1,7.717835918808367e-05
val,B-estratigrafia,19,0.0014663888245735896
val,B-periodo,31,0.0023925291348305933
val,I-contextoGeologicoDeBacia,7,0.0005402485143165856
val,I-planctonico,0,0.0
test,B-ambienteSedimentacao,6,0.00022192632046160674
test,I-sedimentaresCarbonaticas,13,0.00048084036100014797
test,B-sedimentaresQuimicas,2,7.397544015386891e-05
test,B-estruturaSedimentar,2,7.397544015386891e-05
test,B-era,63,0.002330226364846871
test,I-estratigrafia,0,0.0
test,B-sedimentaresCarbonaticas,36,0.0013315579227696406
test,I-metamorficas,11,0.00040686492084627906
test,I-sistemaPetrolifero,18,0.0006657789613848203
test,B-epoca,123,0.004549489569462938
test,B-planctonico,23,0.0008507175617694925
test,B-magmaticas,126,0.004660452729693742
test,I-estruturaSedimentar,1,3.698772007693446e-05
test,I-unidadeGeotectonica,3,0.00011096316023080337
test,I-mineral,0,0.0
test,B-campoPetrolifero,3,0.00011096316023080337
test,I-sedimentaresSiliciclasticas,13,0.00048084036100014797
test,I-campoPetrolifero,2,7.397544015386891e-05
test,B-elementoQuimico,7,0.00025891404053854123
test,I-sedimentaresQuimicas,0,0.0
test,I-procedimentoMetodologico,2,7.397544015386891e-05
test,I-estruturaGeologica,2,7.397544015386891e-05
test,I-baciaSedimentar,20,0.0007397544015386891
test,B-baciaSedimentar,52,0.0019233614440005919
test,B-contextoGeologicoDeBacia,100,0.0036987720076934456
test,O,25570,0.945776002367214
test,B-eon,29,0.0010726438822310992
test,I-bentonico,2,7.397544015386891e-05
test,B-procedimentoMetodologico,31,0.001146619322384968
test,B-granulometria,25,0.0009246930019233614
test,I-granulometria,1,3.698772007693446e-05
test,I-constituinteRochaSedimentar,0,0.0
test,B-sedimentaresOrganicas,1,3.698772007693446e-05
test,I-periodo,1,3.698772007693446e-05
test,B-fosseis,4,0.00014795088030773783
test,I-idade,2,7.397544015386891e-05
test,B-sedimentaresSiliciclasticas,112,0.00414262464861666
test,B-metamorficas,88,0.0032549193667702325
test,B-geomorfologia,11,0.00040686492084627906
test,B-unidadeEstratigrafica,54,0.0019973368841544607
test,I-unidadeEstratigrafica,58,0.0021452877644621985
test,B-sistemaPetrolifero,25,0.0009246930019233614
test,B-constituinteRochaSedimentar,3,0.00011096316023080337
test,B-idade,155,0.005733096611924841
test,B-bentonico,11,0.00040686492084627906
test,I-ambienteSedimentacao,1,3.698772007693446e-05
test,B-unidadeGeotectonica,3,0.00011096316023080337
test,B-estruturaGeologica,3,0.00011096316023080337
test,I-magmaticas,4,0.00014795088030773783
test,I-fosseis,1,3.698772007693446e-05
test,I-era,1,3.698772007693446e-05
test,B-mineral,27,0.0009986684420772304
test,I-epoca,29,0.0010726438822310992
test,B-estratigrafia,20,0.0007397544015386891
test,B-periodo,103,0.003809735167924249
test,I-contextoGeologicoDeBacia,29,0.0010726438822310992
test,I-planctonico,4,0.00014795088030773783
