split,label,count,prop
test,I-sedimentaresCarbonaticas,18,0.000537811108787236
test,B-sedimentaresQuimicas,1,2.987839493262422e-05
test,B-sedimentaresCarbonaticas,68,0.002031730855418447
test,B-era,79,0.0023603931996773134
test,B-estruturaSedimentar,16,0.0004780543189219875
test,I-metamorficas,16,0.0004780543189219875
test,I-estratigrafia,2,5.975678986524844e-05
test,I-sistemaPetrolifero,21,0.0006274462935851086
test,B-epoca,152,0.004541516029758882
test,B-planctonico,37,0.0011055006125070962
test,B-magmaticas,108,0.003226866652723416
test,I-estruturaSedimentar,15,0.0004481759239893633
test,I-unidadeGeotectonica,6,0.00017927036959574532
test,I-sedimentaresQuimicas,1,2.987839493262422e-05
test,I-mineral,0,0.0
test,I-sedimentaresSiliciclasticas,37,0.0011055006125070962
test,B-campoPetrolifero,2,5.975678986524844e-05
test,B-elementoQuimico,1,2.987839493262422e-05
test,I-campoPetrolifero,2,5.975678986524844e-05
test,I-procedimentoMetodologico,1,2.987839493262422e-05
test,I-baciaSedimentar,103,0.0030774746780602947
test,I-estruturaGeologica,19,0.0005676895037198602
test,B-baciaSedimentar,105,0.0031372314679255432
test,B-contextoGeologicoDeBacia,135,0.004033583315904269
test,O,31081,0.9286503929008934
test,B-eon,56,0.0016731901162269562
test,I-bentonico,0,0.0
test,B-procedimentoMetodologico,32,0.000956108637843975
test,B-granulometria,30,0.0008963518479787266
test,I-granulometria,6,0.00017927036959574532
test,I-constituinteRochaSedimentar,1,2.987839493262422e-05
test,B-sedimentaresOrganicas,3,8.963518479787266e-05
test,I-periodo,0,0.0
test,B-fosseis,28,0.0008365950581134781
test,I-idade,2,5.975678986524844e-05
test,B-sedimentaresSiliciclasticas,211,0.00630434133078371
test,B-geomorfologia,6,0.00017927036959574532
test,B-metamorficas,84,0.0025097851743404345
test,B-unidadeEstratigrafica,150,0.004481759239893633
test,I-unidadeEstratigrafica,171,0.0051092055334787416
test,B-sistemaPetrolifero,35,0.0010457438226418477
test,B-constituinteRochaSedimentar,22,0.0006573246885177328
test,B-idade,165,0.0049299351638829965
test,B-bentonico,3,8.963518479787266e-05
test,I-ambienteSedimentacao,24,0.0007170814783829813
test,B-unidadeGeotectonica,6,0.00017927036959574532
test,B-estruturaGeologica,14,0.00041829752905673905
test,I-magmaticas,7,0.00020914876452836952
test,I-fosseis,15,0.0004481759239893633
test,I-era,1,2.987839493262422e-05
test,B-mineral,46,0.001374406166900714
test,I-epoca,43,0.0012847709821028415
test,B-estratigrafia,45,0.0013445277719680898
test,B-periodo,121,0.0036152857868475305
test,I-contextoGeologicoDeBacia,73,0.002181122830081568
test,I-planctonico,4,0.00011951357973049688
