split,label,count,prop
val,B-unidadeGeotectonica,2,9.648318780452506e-05
val,I-era,1,4.824159390226253e-05
val,B-mineral,30,0.0014472478170678758
val,I-epoca,40,0.0019296637560905013
val,B-estratigrafia,36,0.0017366973804814512
val,B-periodo,126,0.0060784408316850785
val,I-contextoGeologicoDeBacia,33,0.0015919725987746634
val,I-planctonico,3,0.0001447247817067876
val,B-bentonico,0,0.0
val,B-sedimentaresQuimicas,1,4.824159390226253e-05
val,I-bentonico,0,0.0
val,I-campoPetrolifero,0,0.0
val,I-constituinteRochaSedimentar,6,0.0002894495634135752
val,I-fosseis,5,0.00024120796951131266
val,I-mineral,0,0.0
val,I-procedimentoMetodologico,2,9.648318780452506e-05
val,I-sedimentaresQuimicas,0,0.0
test,B-ambienteSedimentacao,112,0.0022294324899974124
test,I-sedimentaresCarbonaticas,71,0.0014133009534805024
test,B-sedimentaresCarbonaticas,181,0.0036029221490136753
test,B-era,123,0.0024483946095507293
test,I-metamorficas,28,0.0005573581224993531
test,I-estratigrafia,28,0.0005573581224993531
test,B-estruturaSedimentar,74,0.0014730178951768617
test,I-sistemaPetrolifero,18,0.00035830165017815556
test,B-epoca,224,0.004458864979994825
test,B-planctonico,49,0.0009753767143738679
test,B-magmaticas,247,0.004916694866333579
test,I-estruturaSedimentar,88,0.0017516969564265383
test,I-unidadeGeotectonica,28,0.0005573581224993531
test,B-campoPetrolifero,5,9.952823616059877e-05
test,I-sedimentaresSiliciclasticas,224,0.004458864979994825
test,B-elementoQuimico,17,0.0003383960029460358
test,I-baciaSedimentar,387,0.007703485478830344
test,I-estruturaGeologica,134,0.0026673567291040467
test,B-baciaSedimentar,307,0.006111033700260764
test,B-contextoGeologicoDeBacia,322,0.00640961840874256
test,O,43671,0.8692995202739017
test,B-eon,78,0.0015526404841053408
test,B-procedimentoMetodologico,61,0.0012142444811593048
test,B-granulometria,86,0.0017118856619622988
test,I-granulometria,13,0.0002587734140175568
test,B-sedimentaresOrganicas,18,0.00035830165017815556
test,I-periodo,8,0.00015924517785695803
test,B-fosseis,96,0.0019109421342834963
test,I-idade,9,0.00017915082508907778
test,B-sedimentaresSiliciclasticas,581,0.011565181041861576
test,B-metamorficas,176,0.0035033939128530766
test,B-geomorfologia,26,0.0005175468280351136
test,I-unidadeEstratigrafica,676,0.013456217528912953
test,B-unidadeEstratigrafica,538,0.010709238210880427
test,B-sistemaPetrolifero,35,0.0006966976531241914
test,B-constituinteRochaSedimentar,56,0.0011147162449987062
test,B-idade,319,0.006349901467046201
test,I-ambienteSedimentacao,88,0.0017516969564265383
test,I-magmaticas,13,0.0002587734140175568
test,B-estruturaGeologica,70,0.0013933953062483827
test,B-unidadeGeotectonica,25,0.0004976411808029938
test,I-era,6,0.00011943388339271852
test,B-mineral,100,0.0019905647232119753
test,I-epoca,72,0.0014332066007126222
test,B-estratigrafia,113,0.002249338137229532
test,B-periodo,207,0.004120468977048789
test,I-contextoGeologicoDeBacia,290,0.005772637697314728
test,I-planctonico,5,9.952823616059877e-05
test,B-bentonico,27,0.0005374524752672333
test,B-sedimentaresQuimicas,11,0.0002189621195533173
test,I-bentonico,8,0.00015924517785695803
test,I-campoPetrolifero,6,0.00011943388339271852
test,I-constituinteRochaSedimentar,17,0.0003383960029460358
test,I-fosseis,49,0.0009753767143738679
test,I-mineral,2,3.981129446423951e-05
test,I-procedimentoMetodologico,5,9.952823616059877e-05
test,I-sedimentaresQuimicas,9,0.00017915082508907778
