split,label,count,prop
test,I-ambienteSedimentacao,4,0.00013166556945358788
test,B-unidadeGeotectonica,1,3.291639236339697e-05
test,B-estruturaGeologica,15,0.0004937458854509546
test,I-magmaticas,10,0.0003291639236339697
test,I-fosseis,0,0.0
test,I-era,3,9.874917709019091e-05
test,B-mineral,53,0.0017445687952600394
test,I-epoca,22,0.0007241606319947334
test,B-estratigrafia,10,0.0003291639236339697
test,B-periodo,249,0.008196181698485846
test,I-contextoGeologicoDeBacia,3,9.874917709019091e-05
test,I-planctonico,1,3.291639236339697e-05
